Date,P1,P2,P3,P4,P5
24/01/2003,3624.45,7.81042E+12,6.11994E+15,1.12752E+12,-39469114000
27/01/2003,3532.00,8.21175E+12,6.12815E+15,1.12985E+12,-41794072000
28/01/2003,3501.30,8.38951E+12,6.13654E+15,1.13224E+12,-44190185000
29/01/2003,3442.60,8.96481E+12,6.14551E+15,1.13485E+12,-46794266000
30/01/2003,3531.70,7.66472E+12,6.15317E+15,1.13702E+12,-44624003000
31/01/2003,3545.55,6.29823E+12,6.15947E+15,1.13879E+12,-42847627000
03/02/2003,3633.15,6.44023E+12,6.16591E+15,1.14057E+12,-41074997000
04/02/2003,3639.75,6.30295E+12,6.17221E+15,1.1423E+12,-39343299000
05/02/2003,3623.85,5.85704E+12,6.17807E+15,1.14391E+12,-40959546000
06/02/2003,3626.80,6.67218E+12,6.18474E+15,1.14575E+12,-39119858000
07/02/2003,3603.75,5.52868E+12,6.19027E+15,1.14729E+12,-40654005000
10/02/2003,3597.25,4.72266E+12,6.19499E+15,1.1486E+12,-41966857000
11/02/2003,3627.05,5.66391E+12,6.20066E+15,1.15016E+12,-40405282000
12/02/2003,3641.25,5.41634E+12,6.20607E+15,1.15165E+12,-38917786000
13/02/2003,3604.70,6.70343E+12,6.21278E+15,1.15351E+12,-40777421000
14/02/2003,3642.55,7.36685E+12,6.22014E+15,1.15553E+12,-38754978000
17/02/2003,3652.15,4.32828E+12,6.22447E+15,1.15672E+12,-37569846000
18/02/2003,3708.30,5.91393E+12,6.23039E+15,1.15831E+12,-35975064000
19/02/2003,3698.20,6.24793E+12,6.23663E+15,1.16E+12,-37664515000
20/02/2003,3690.25,6.27616E+12,6.24291E+15,1.1617E+12,-39365256000
21/02/2003,3693.65,5.10494E+12,6.24801E+15,1.16308E+12,-37983170000
24/02/2003,3723.15,4.54777E+12,6.25256E+15,1.16431E+12,-36761685000
25/02/2003,3646.95,6.86745E+12,6.25943E+15,1.16619E+12,-38644751000
26/02/2003,3605.40,6.3295E+12,6.26576E+15,1.16794E+12,-40400313000
27/02/2003,3581.25,7.71324E+12,6.27347E+15,1.1701E+12,-42554096000
28/02/2003,3604.60,6.46076E+12,6.27993E+15,1.17189E+12,-40761731000
03/03/2003,3677.85,5.08655E+12,6.28502E+15,1.17327E+12,-39378709000
04/03/2003,3648.65,6.17416E+12,6.29119E+15,1.17497E+12,-41070885000
05/03/2003,3592.05,7.27814E+12,6.29847E+15,1.17699E+12,-43097065000
06/03/2003,3558.20,5.26173E+12,6.30373E+15,1.17847E+12,-44575826000
07/03/2003,3511.30,5.8689E+12,6.3096E+15,1.18014E+12,-46247257000
10/03/2003,3468.45,5.01148E+12,6.31461E+15,1.18159E+12,-47692134000
11/03/2003,3434.40,6.49417E+12,6.32111E+15,1.18348E+12,-49583051000
12/03/2003,3371.95,7.21992E+12,6.32833E+15,1.18562E+12,-51724221000
13/03/2003,3388.05,7.26602E+12,6.33559E+15,1.18776E+12,-49579619000
14/03/2003,3549.90,8.33119E+12,6.34393E+15,1.19011E+12,-47232738000
17/03/2003,3649.80,5.40013E+12,6.34933E+15,1.19159E+12,-45753168000
18/03/2003,3762.40,9.90221E+12,6.35923E+15,1.19422E+12,-43121282000
19/03/2003,3772.40,9.66858E+12,6.3689E+15,1.19679E+12,-40558303000
20/03/2003,3753.25,6.47201E+12,6.37537E+15,1.19851E+12,-42282677000
21/03/2003,3823.70,6.57383E+12,6.38194E+15,1.20023E+12,-40563444000
24/03/2003,3797.60,4.5541E+12,6.3865E+15,1.20143E+12,-41762649000
25/03/2003,3721.60,6.69724E+12,6.39319E+15,1.20323E+12,-43562207000
26/03/2003,3772.25,6.07234E+12,6.39927E+15,1.20484E+12,-41952468000
27/03/2003,3752.30,5.93486E+12,6.4052E+15,1.20642E+12,-43534126000
28/03/2003,3724.15,4.80342E+12,6.41E+15,1.20771E+12,-44823930000
31/03/2003,3644.70,5.10128E+12,6.41511E+15,1.20911E+12,-46223573000
01/04/2003,3652.05,5.07968E+12,6.42018E+15,1.2105E+12,-44832660000
02/04/2003,3730.15,6.55438E+12,6.42674E+15,1.21226E+12,-43075524000
03/04/2003,3776.45,6.53676E+12,6.43328E+15,1.21399E+12,-41344598000
04/04/2003,3796.70,5.65404E+12,6.43893E+15,1.21548E+12,-39855399000
07/04/2003,3888.30,6.60649E+12,6.44554E+15,1.21718E+12,-38156330000
08/04/2003,3902.15,6.26891E+12,6.45181E+15,1.21878E+12,-36549802000
09/04/2003,3865.80,5.87202E+12,6.45768E+15,1.2203E+12,-38068769000
10/04/2003,3836.95,5.07347E+12,6.46275E+15,1.22162E+12,-39391035000
11/04/2003,3837.35,4.75594E+12,6.46751E+15,1.22286E+12,-38151654000
14/04/2003,3829.05,4.01966E+12,6.47153E+15,1.22391E+12,-39201433000
15/04/2003,3887.95,5.54224E+12,6.47707E+15,1.22534E+12,-37775941000
16/04/2003,3908.65,7.02115E+12,6.48409E+15,1.22713E+12,-35979629000
17/04/2003,3865.35,4.05327E+12,6.48814E+15,1.22818E+12,-37028245000
22/04/2003,3899.05,3.78588E+12,6.49193E+15,1.22915E+12,-36057270000
23/04/2003,3957.50,6.75638E+12,6.49869E+15,1.23086E+12,-34350035000
24/04/2003,3935.00,5.92793E+12,6.50461E+15,1.23237E+12,-35856497000
25/04/2003,3889.65,5.36839E+12,6.50998E+15,1.23375E+12,-37236671000
28/04/2003,3899.25,4.71256E+12,6.51469E+15,1.23496E+12,-36028091000
29/04/2003,3945.60,7.14418E+12,6.52184E+15,1.23677E+12,-34217421000
30/04/2003,3927.65,6.48884E+12,6.52833E+15,1.23842E+12,-35869513000
01/05/2003,3900.65,3.64413E+12,6.53197E+15,1.23935E+12,-36803749000
02/05/2003,3916.35,5.6515E+12,6.53762E+15,1.2408E+12,-35360696000
06/05/2003,3979.80,6.48206E+12,6.5441E+15,1.24243E+12,-33731957000
07/05/2003,4010.10,7.33246E+12,6.55144E+15,1.24425E+12,-31903458000
08/05/2003,3956.20,6.6642E+12,6.5581E+15,1.24594E+12,-33587954000
09/05/2003,3943.65,5.41284E+12,6.56351E+15,1.24731E+12,-34960499000
12/05/2003,3966.05,4.18975E+12,6.5677E+15,1.24837E+12,-33904095000
13/05/2003,3992.45,5.32153E+12,6.57303E+15,1.2497E+12,-32571196000
14/05/2003,3997.45,6.35812E+12,6.57938E+15,1.25129E+12,-30980652000
15/05/2003,3992.95,6.12389E+12,6.58551E+15,1.25282E+12,-32514327000
16/05/2003,4045.95,7.34909E+12,6.59286E+15,1.25464E+12,-30697920000
19/05/2003,3990.75,5.33062E+12,6.59819E+15,1.25598E+12,-32033664000
20/05/2003,3956.70,7.99424E+12,6.60618E+15,1.258E+12,-34054094000
21/05/2003,3939.70,6.36242E+12,6.61254E+15,1.25961E+12,-35669045000
22/05/2003,3963.45,6.68689E+12,6.61923E+15,1.2613E+12,-33981905000
23/05/2003,3983.00,6.5047E+12,6.62574E+15,1.26293E+12,-32348790000
27/05/2003,3960.45,7.29601E+12,6.63303E+15,1.26477E+12,-34191007000
28/05/2003,4032.75,7.012E+12,6.64004E+15,1.26651E+12,-32452243000
29/05/2003,4069.95,6.10942E+12,6.64615E+15,1.26801E+12,-30951138000
30/05/2003,4072.05,7.88509E+12,6.65404E+15,1.26995E+12,-29014746000
02/06/2003,4088.70,5.51984E+12,6.65956E+15,1.2713E+12,-27664723000
03/06/2003,4101.85,5.65007E+12,6.66521E+15,1.27268E+12,-26287279000
04/06/2003,4118.30,7.57193E+12,6.67278E+15,1.27452E+12,-24448673000
05/06/2003,4115.75,7.54593E+12,6.68033E+15,1.27635E+12,-26282101000
06/06/2003,4141.40,8.22095E+12,6.68855E+15,1.27834E+12,-24297036000
09/06/2003,4125.95,5.14463E+12,6.69369E+15,1.27958E+12,-25543932000
10/06/2003,4120.50,7.48069E+12,6.70117E+15,1.2814E+12,-27359413000
11/06/2003,4137.55,8.35353E+12,6.70953E+15,1.28342E+12,-25340458000
12/06/2003,4171.80,7.94928E+12,6.71748E+15,1.28532E+12,-23434979000
13/06/2003,4152.50,4.89857E+12,6.72237E+15,1.2865E+12,-24614647000
16/06/2003,4143.35,5.76016E+12,6.72813E+15,1.28789E+12,-26004865000
17/06/2003,4176.00,8.65234E+12,6.73679E+15,1.28996E+12,-23932944000
18/06/2003,4195.80,8.53554E+12,6.74532E+15,1.292E+12,-21898637000
19/06/2003,4169.75,6.61949E+12,6.75194E+15,1.29359E+12,-23486139000
20/06/2003,4144.05,5.63276E+12,6.75757E+15,1.29494E+12,-24845379000
23/06/2003,4120.70,5.48253E+12,6.76306E+15,1.29628E+12,-26175865000
24/06/2003,4073.65,6.64757E+12,6.7697E+15,1.29791E+12,-27807712000
25/06/2003,4069.85,8.19845E+12,6.7779E+15,1.29992E+12,-29822148000
26/06/2003,4053.20,6.09072E+12,6.78399E+15,1.30142E+12,-31324841000
27/06/2003,4056.95,5.29137E+12,6.78928E+15,1.30273E+12,-30020567000
30/06/2003,4060.30,5.8149E+12,6.7951E+15,1.30416E+12,-28588431000
01/07/2003,3996.10,7.01215E+12,6.80211E+15,1.30592E+12,-30343178200
02/07/2003,3994.85,8.14695E+12,6.81026E+15,1.30795E+12,-32382542200
03/07/2003,4005.85,7.3903E+12,6.81765E+15,1.3098E+12,-30537664800
04/07/2003,4016.35,3.5115E+12,6.82116E+15,1.31067E+12,-29663364700
07/07/2003,4048.95,5.58072E+12,6.82674E+15,1.31205E+12,-28285052100
08/07/2003,4069.80,6.99507E+12,6.83374E+15,1.31377E+12,-26566277700
09/07/2003,4067.60,6.43275E+12,6.84017E+15,1.31535E+12,-28147737300
10/07/2003,4041.35,5.85425E+12,6.84602E+15,1.3168E+12,-29596325100
11/07/2003,4038.95,5.21022E+12,6.85123E+15,1.31809E+12,-30886319000
14/07/2003,4097.00,5.42382E+12,6.85666E+15,1.31941E+12,-29562468100
15/07/2003,4119.05,6.89479E+12,6.86355E+15,1.32109E+12,-27888589400
16/07/2003,4104.55,8.3499E+12,6.8719E+15,1.32312E+12,-29922892200
17/07/2003,4057.25,8.21105E+12,6.88011E+15,1.32515E+12,-31946690200
18/07/2003,4073.45,5.3774E+12,6.88549E+15,1.32647E+12,-30626581900
21/07/2003,4070.85,5.05945E+12,6.89055E+15,1.32771E+12,-31869431600
22/07/2003,4061.65,7.3573E+12,6.89791E+15,1.32952E+12,-33680837800
23/07/2003,4096.55,7.26194E+12,6.90517E+15,1.33129E+12,-31908140600
24/07/2003,4120.85,7.71943E+12,6.91289E+15,1.33317E+12,-30034879800
25/07/2003,4132.95,5.85909E+12,6.91875E+15,1.33458E+12,-28617227000
28/07/2003,4157.10,5.43133E+12,6.92418E+15,1.33589E+12,-27310708400
29/07/2003,4144.70,7.04135E+12,6.93122E+15,1.33759E+12,-29009588600
30/07/2003,4145.50,5.44248E+12,6.93666E+15,1.3389E+12,-27696724000
31/07/2003,4142.55,7.29725E+12,6.94396E+15,1.34066E+12,-29458260000
01/08/2003,4126.85,5.83647E+12,6.9498E+15,1.34208E+12,-30872527300
04/08/2003,4116.80,5.4247E+12,6.95522E+15,1.3434E+12,-32190226600
05/08/2003,4111.05,5.55444E+12,6.96078E+15,1.34475E+12,-33541327000
06/08/2003,4082.95,6.46031E+12,6.96724E+15,1.34633E+12,-35123591600
07/08/2003,4077.65,6.72699E+12,6.97396E+15,1.34798E+12,-36773312700
08/08/2003,4128.15,7.04877E+12,6.98101E+15,1.34969E+12,-35065824300
11/08/2003,4164.75,5.22992E+12,6.98624E+15,1.35094E+12,-33810066400
12/08/2003,4187.20,5.20718E+12,6.99145E+15,1.35219E+12,-32566470900
13/08/2003,4195.95,6.4424E+12,6.99789E+15,1.35372E+12,-31031086300
14/08/2003,4211.75,7.57836E+12,7.00547E+15,1.35552E+12,-29231747700
15/08/2003,4249.95,5.71414E+12,7.01118E+15,1.35687E+12,-27887229400
18/08/2003,4258.60,4.65789E+12,7.01584E+15,1.35796E+12,-26793469700
19/08/2003,4266.60,6.7139E+12,7.02256E+15,1.35953E+12,-25219874200
20/08/2003,4225.45,6.41041E+12,7.02897E+15,1.36105E+12,-26736969400
21/08/2003,4233.75,6.38767E+12,7.03535E+15,1.36256E+12,-25228220300
22/08/2003,4243.65,6.00724E+12,7.04136E+15,1.36397E+12,-23812637300
26/08/2003,4199.70,7.12629E+12,7.04849E+15,1.36567E+12,-25509494100
27/08/2003,4195.85,6.43341E+12,7.05492E+15,1.3672E+12,-27042773900
28/08/2003,4205.75,6.07609E+12,7.061E+15,1.36865E+12,-25598064200
29/08/2003,4194.40,7.04784E+12,7.06804E+15,1.37033E+12,-27278362200
01/09/2003,4191.60,5.986E+12,7.07403E+15,1.37176E+12,-28706455600
02/09/2003,4205.90,8.62046E+12,7.08265E+15,1.37381E+12,-26656843200
03/09/2003,4241.75,9.06003E+12,7.09171E+15,1.37594E+12,-24520926000
04/09/2003,4255.45,8.03646E+12,7.09975E+15,1.37783E+12,-22632415600
05/09/2003,4244.05,7.8085E+12,7.10756E+15,1.37967E+12,-24472286000
08/09/2003,4274.15,6.70661E+12,7.11426E+15,1.38124E+12,-22903177000
09/09/2003,4274.00,7.86641E+12,7.12213E+15,1.38308E+12,-24743702400
10/09/2003,4252.30,7.93011E+12,7.13006E+15,1.38495E+12,-26608600400
11/09/2003,4246.70,7.34508E+12,7.1374E+15,1.38668E+12,-28338198000
12/09/2003,4252.90,6.90708E+12,7.14431E+15,1.3883E+12,-26714110800
15/09/2003,4257.40,6.88045E+12,7.15119E+15,1.38992E+12,-25097994200
16/09/2003,4280.70,7.61463E+12,7.15881E+15,1.39169E+12,-23319167000
17/09/2003,4311.30,8.78243E+12,7.16759E+15,1.39373E+12,-21282094800
18/09/2003,4299.55,7.68662E+12,7.17528E+15,1.39552E+12,-23069867600
19/09/2003,4282.90,8.74678E+12,7.18402E+15,1.39756E+12,-25112123600
22/09/2003,4227.60,6.99512E+12,7.19102E+15,1.39922E+12,-26766755700
23/09/2003,4226.10,9.07515E+12,7.20009E+15,1.40136E+12,-28914160100
24/09/2003,4243.50,8.9838E+12,7.20908E+15,1.40348E+12,-26797086100
25/09/2003,4206.45,8.10302E+12,7.21718E+15,1.40541E+12,-28723419300
26/09/2003,4174.30,8.23056E+12,7.22541E+15,1.40738E+12,-30695141900
29/09/2003,4163.30,7.12219E+12,7.23253E+15,1.40909E+12,-32405849900
30/09/2003,4122.90,7.99284E+12,7.24052E+15,1.41103E+12,-34344496100
01/10/2003,4130.25,8.62238E+12,7.24915E+15,1.41312E+12,-32256879300
02/10/2003,4189.15,7.83658E+12,7.25698E+15,1.41499E+12,-30386193700
03/10/2003,4246.10,8.05962E+12,7.26504E+15,1.41688E+12,-28488071300
06/10/2003,4273.10,5.64489E+12,7.27069E+15,1.41821E+12,-27167042200
07/10/2003,4258.65,7.61245E+12,7.2783E+15,1.41999E+12,-28954569600
08/10/2003,4286.55,8.60362E+12,7.2869E+15,1.422E+12,-26947448800
09/10/2003,4288.00,7.56972E+12,7.29447E+15,1.42377E+12,-25182121600
10/10/2003,4309.20,8.59234E+12,7.30307E+15,1.42576E+12,-23188169800
13/10/2003,4336.20,6.23193E+12,7.3093E+15,1.4272E+12,-21750982200
14/10/2003,4349.45,7.88745E+12,7.31719E+15,1.42901E+12,-19937546200
15/10/2003,4363.95,9.35659E+12,7.32654E+15,1.43115E+12,-17793482000
16/10/2003,4348.80,7.719E+12,7.33426E+15,1.43293E+12,-19568454000
17/10/2003,4347.30,8.15939E+12,7.34242E+15,1.43481E+12,-21445341600
20/10/2003,4349.90,6.01954E+12,7.34844E+15,1.43619E+12,-20061507100
21/10/2003,4362.35,7.87794E+12,7.35632E+15,1.438E+12,-18255613500
22/10/2003,4312.75,9.22428E+12,7.36554E+15,1.44014E+12,-20394451900
23/10/2003,4249.05,8.8016E+12,7.37434E+15,1.44221E+12,-22465879100
24/10/2003,4233.85,5.5733E+12,7.37992E+15,1.44352E+12,-23782245600
27/10/2003,4252.55,5.55362E+12,7.38547E+15,1.44483E+12,-22476293900
28/10/2003,4265.70,6.55154E+12,7.39202E+15,1.44636E+12,-20940429400
29/10/2003,4274.65,6.87634E+12,7.3989E+15,1.44797E+12,-19331796100
30/10/2003,4296.60,8.086E+12,7.40698E+15,1.44986E+12,-17449843700
31/10/2003,4287.45,7.46562E+12,7.41445E+15,1.4516E+12,-19191117300
03/11/2003,4312.10,6.04918E+12,7.4205E+15,1.453E+12,-17788277900
04/11/2003,4337.50,7.83743E+12,7.42834E+15,1.45481E+12,-15981377900
05/11/2003,4309.20,7.87356E+12,7.43621E+15,1.45663E+12,-17808528700
06/11/2003,4310.55,7.68756E+12,7.4439E+15,1.45842E+12,-16025100700
07/11/2003,4356.70,8.74221E+12,7.45264E+15,1.46042E+12,-14018488300
10/11/2003,4357.75,5.53088E+12,7.45817E+15,1.46169E+12,-12749283000
11/11/2003,4331.35,5.70435E+12,7.46388E+15,1.46301E+12,-14066275300
12/11/2003,4354.45,7.16116E+12,7.47104E+15,1.46465E+12,-12421714200
13/11/2003,4384.00,8.56253E+12,7.4796E+15,1.46661E+12,-10468583400
14/11/2003,4392.95,7.64882E+12,7.48725E+15,1.46835E+12,-8727425800
17/11/2003,4367.15,7.2516E+12,7.4945E+15,1.47001E+12,-10387914700
18/11/2003,4357.10,9.34775E+12,7.50385E+15,1.47215E+12,-12533321100
19/11/2003,4335.40,9.18096E+12,7.51303E+15,1.47427E+12,-14650994500
20/11/2003,4313.50,9.02504E+12,7.52205E+15,1.47636E+12,-16743271500
21/11/2003,4309.80,7.21272E+12,7.52927E+15,1.47804E+12,-18416833000
24/11/2003,4351.75,8.00161E+12,7.53727E+15,1.47988E+12,-16578122600
25/11/2003,4393.75,9.42637E+12,7.54669E+15,1.48202E+12,-14432717800
26/11/2003,4395.15,8.8218E+12,7.55552E+15,1.48403E+12,-12425551000
27/11/2003,4370.55,4.56001E+12,7.56008E+15,1.48507E+12,-13468899200
28/11/2003,4356.70,5.66217E+12,7.56574E+15,1.48637E+12,-14768546500
01/12/2003,4376.30,6.88942E+12,7.57263E+15,1.48795E+12,-13194288700
02/12/2003,4388.20,8.58698E+12,7.58121E+15,1.4899E+12,-11237455100
03/12/2003,4387.30,9.41383E+12,7.59063E+15,1.49205E+12,-13383155500
04/12/2003,4381.75,7.66038E+12,7.59829E+15,1.4938E+12,-15131403300
05/12/2003,4361.55,6.62124E+12,7.60491E+15,1.49532E+12,-16649495500
08/12/2003,4352.80,5.54772E+12,7.61046E+15,1.49659E+12,-17924013300
09/12/2003,4383.65,8.33292E+12,7.61879E+15,1.49849E+12,-16023103300
10/12/2003,4346.05,8.49649E+12,7.62729E+15,1.50045E+12,-17978094100
11/12/2003,4331.70,8.02514E+12,7.63531E+15,1.5023E+12,-19830748300
12/12/2003,4348.30,6.49676E+12,7.64181E+15,1.50379E+12,-18336657000
15/12/2003,4372.40,6.40323E+12,7.64821E+15,1.50526E+12,-16872191400
16/12/2003,4340.00,8.23168E+12,7.65644E+15,1.50715E+12,-18768890800
17/12/2003,4349.75,8.76813E+12,7.66521E+15,1.50917E+12,-16753113800
18/12/2003,4375.20,8.11452E+12,7.67333E+15,1.51102E+12,-14898451600
19/12/2003,4408.40,6.72585E+12,7.68005E+15,1.51255E+12,-13372761500
22/12/2003,4411.95,4.47819E+12,7.68453E+15,1.51356E+12,-12357747800
23/12/2003,4426.20,4.78507E+12,7.68932E+15,1.51465E+12,-11276669800
24/12/2003,4445.15,1.30863E+12,7.69062E+15,1.51494E+12,-10982273800
29/12/2003,4446.85,2.32304E+12,7.69295E+15,1.51546E+12,-10459872700
30/12/2003,4464.90,2.92187E+12,7.69587E+15,1.51612E+12,-9805464200
31/12/2003,4481.10,1.0795E+12,7.69695E+15,1.51636E+12,-9564564600
02/01/2004,4497.45,2.59961E+12,7.69955E+15,1.51694E+12,-8986546200
05/01/2004,4505.05,6.33211E+12,7.70588E+15,1.51834E+12,-7580987800
06/01/2004,4506.40,9.28072E+12,7.71516E+15,1.5204E+12,-5521533600
07/01/2004,4489.15,9.59842E+12,7.72476E+15,1.52254E+12,-7659671200
08/01/2004,4496.55,9.65495E+12,7.73441E+15,1.52469E+12,-5512481600
09/01/2004,4470.45,9.59813E+12,7.74401E+15,1.52683E+12,-7659498400
12/01/2004,4454.85,7.8317E+12,7.75184E+15,1.52859E+12,-9417515600
13/01/2004,4457.25,8.56375E+12,7.76041E+15,1.53051E+12,-7496207200
14/01/2004,4447.80,9.52763E+12,7.76994E+15,1.53265E+12,-9638305600
15/01/2004,4458.65,9.56783E+12,7.7795E+15,1.5348E+12,-7492403400
16/01/2004,4473.90,9.6006E+12,7.7891E+15,1.53695E+12,-5346491600
19/01/2004,4507.00,6.36601E+12,7.79547E+15,1.53836E+12,-3934020600
20/01/2004,4513.00,8.23046E+12,7.8037E+15,1.54018E+12,-2110297200
21/01/2004,4499.05,8.96738E+12,7.81267E+15,1.54218E+12,-4103469800
22/01/2004,4504.10,8.70004E+12,7.82137E+15,1.54411E+12,-2171886400
23/01/2004,4460.80,9.44837E+12,7.83082E+15,1.54623E+12,-4289975000
26/01/2004,4457.70,7.61613E+12,7.83843E+15,1.54793E+12,-5998509400
27/01/2004,4462.15,9.51307E+12,7.84795E+15,1.55007E+12,-3866561000
28/01/2004,4450.50,9.49536E+12,7.85744E+15,1.5522E+12,-6000110200
29/01/2004,4439.15,8.3446E+12,7.86579E+15,1.55408E+12,-7879884200
30/01/2004,4413.45,9.47685E+12,7.87526E+15,1.55623E+12,-10027150200
02/02/2004,4389.25,9.13705E+12,7.8844E+15,1.55831E+12,-12108838600
03/02/2004,4374.75,8.58319E+12,7.89298E+15,1.56027E+12,-14070823000
04/02/2004,4389.20,7.89233E+12,7.90088E+15,1.56207E+12,-12272698000
05/02/2004,4391.20,8.90635E+12,7.90978E+15,1.5641E+12,-10244472000
06/02/2004,4395.80,8.61838E+12,7.9184E+15,1.56606E+12,-8283878800
09/02/2004,4419.75,8.64223E+12,7.92704E+15,1.56801E+12,-6328513000
10/02/2004,4417.60,8.84104E+12,7.93588E+15,1.57001E+12,-8329835000
11/02/2004,4396.65,9.30159E+12,7.94518E+15,1.57213E+12,-10445442400
12/02/2004,4393.30,9.41449E+12,7.9546E+15,1.57427E+12,-12588362000
13/02/2004,4400.80,9.42015E+12,7.96402E+15,1.57641E+12,-10447808400
16/02/2004,4401.40,6.37901E+12,7.9704E+15,1.57786E+12,-8998493500
17/02/2004,4431.15,9.50494E+12,7.9799E+15,1.58001E+12,-6853465100
18/02/2004,4455.90,9.56172E+12,7.98946E+15,1.58215E+12,-4707607900
19/02/2004,4480.10,9.58433E+12,7.99905E+15,1.58429E+12,-2568295700
20/02/2004,4524.40,9.52478E+12,8.00857E+15,1.5864E+12,-463092900
23/02/2004,4535.70,9.63484E+12,8.01821E+15,1.58852E+12,1661130300
24/02/2004,4507.10,9.54028E+12,8.02775E+15,1.59064E+12,-455592700
25/02/2004,4496.30,8.19344E+12,8.03594E+15,1.59246E+12,-2277856300
26/02/2004,4513.70,8.84124E+12,8.04478E+15,1.59442E+12,-319100100
27/02/2004,4524.55,9.30597E+12,8.05409E+15,1.59648E+12,1737672500
01/03/2004,4516.45,7.84277E+12,8.06193E+15,1.59821E+12,1182100
02/03/2004,4540.95,8.58112E+12,8.07051E+15,1.6001E+12,1890900700
03/03/2004,4524.10,9.44209E+12,8.07996E+15,1.60219E+12,-196165100
04/03/2004,4543.75,8.92643E+12,8.08888E+15,1.60415E+12,1768387300
05/03/2004,4543.85,9.52589E+12,8.09841E+15,1.60625E+12,3864822100
08/03/2004,4552.75,7.10786E+12,8.10552E+15,1.60781E+12,5426045600
09/03/2004,4541.50,7.94673E+12,8.11346E+15,1.60956E+12,3676241600
10/03/2004,4535.20,8.8054E+12,8.12227E+15,1.6115E+12,1734673800
11/03/2004,4487.25,9.63612E+12,8.1319E+15,1.61365E+12,-412770200
12/03/2004,4421.45,9.30749E+12,8.14121E+15,1.61576E+12,-2517846200
15/03/2004,4442.05,7.46426E+12,8.14868E+15,1.61744E+12,-837483200
16/03/2004,4416.65,8.21953E+12,8.1569E+15,1.6193E+12,-2698515200
17/03/2004,4437.90,7.77911E+12,8.16467E+15,1.62105E+12,-945633600
18/03/2004,4428.95,8.51794E+12,8.17319E+15,1.62297E+12,-2868875600
19/03/2004,4413.05,8.61361E+12,8.18181E+15,1.62493E+12,-4820724600
22/03/2004,4368.60,8.86829E+12,8.19067E+15,1.62696E+12,-6850732600
23/03/2004,4339.55,7.6405E+12,8.19831E+15,1.62872E+12,-8611398600
24/03/2004,4316.35,9.254E+12,8.20757E+15,1.63086E+12,-10755340600
25/03/2004,4341.50,7.89713E+12,8.21547E+15,1.63268E+12,-8936354000
26/03/2004,4365.95,8.34064E+12,8.22381E+15,1.63459E+12,-7025970800
29/03/2004,4387.35,5.71482E+12,8.22952E+15,1.63589E+12,-5723402600
30/03/2004,4404.70,6.57718E+12,8.2361E+15,1.63739E+12,-4230185100
31/03/2004,4405.00,7.55678E+12,8.24366E+15,1.6391E+12,-2514684700
01/04/2004,4402.25,7.17799E+12,8.25083E+15,1.64073E+12,-4145213400
02/04/2004,4439.65,7.56305E+12,8.2584E+15,1.64243E+12,-2441689800
05/04/2004,4467.25,6.95319E+12,8.26535E+15,1.64399E+12,-885208100
06/04/2004,4478.60,7.45509E+12,8.2728E+15,1.64566E+12,779393600
07/04/2004,4484.25,6.46039E+12,8.27927E+15,1.6471E+12,2220078900
08/04/2004,4486.70,6.61407E+12,8.28588E+15,1.64857E+12,3694228400
13/04/2004,4507.35,7.556E+12,8.29344E+15,1.65025E+12,5370600500
14/04/2004,4486.00,7.4669E+12,8.3009E+15,1.65191E+12,3706111100
15/04/2004,4495.20,7.76278E+12,8.30866E+15,1.65364E+12,5433014700
16/04/2004,4522.65,9.01434E+12,8.31768E+15,1.65563E+12,7426169900
19/04/2004,4534.00,6.95353E+12,8.32463E+15,1.65717E+12,8959811300
20/04/2004,4563.95,6.86226E+12,8.3315E+15,1.65867E+12,10463391400
21/04/2004,4548.10,8.4951E+12,8.33999E+15,1.66054E+12,8595556600
22/04/2004,4550.05,8.50035E+12,8.34849E+15,1.6624E+12,10463744600
23/04/2004,4583.45,7.24761E+12,8.35574E+15,1.66399E+12,12045001200
26/04/2004,4576.60,5.84384E+12,8.36158E+15,1.66526E+12,10768105600
27/04/2004,4566.25,6.72174E+12,8.3683E+15,1.66673E+12,9296057800
28/04/2004,4554.50,8.03889E+12,8.37634E+15,1.6685E+12,7531014400
29/04/2004,4517.70,7.91668E+12,8.38426E+15,1.67025E+12,5778644400
30/04/2004,4509.35,7.27029E+12,8.39153E+15,1.67186E+12,4166373400
04/05/2004,4521.75,7.76535E+12,8.39929E+15,1.67358E+12,5883706200
05/05/2004,4551.15,9.75019E+12,8.40905E+15,1.67572E+12,8026063800
06/05/2004,4541.40,8.70864E+12,8.41775E+15,1.67764E+12,6108451800
07/05/2004,4497.20,9.56519E+12,8.42732E+15,1.67977E+12,3981529800
10/05/2004,4446.80,8.70083E+12,8.43602E+15,1.68173E+12,2024880200
11/05/2004,4424.95,7.12451E+12,8.44314E+15,1.68334E+12,414803100
12/05/2004,4433.85,7.39093E+12,8.45054E+15,1.685E+12,2081736200
13/05/2004,4433.50,7.07983E+12,8.45762E+15,1.6866E+12,484841300
14/05/2004,4433.05,6.34787E+12,8.46396E+15,1.68803E+12,-947099900
17/05/2004,4402.40,5.5495E+12,8.46951E+15,1.68929E+12,-2207661600
18/05/2004,4412.55,6.47594E+12,8.47599E+15,1.69076E+12,-740042500
19/05/2004,4443.10,8.16643E+12,8.48415E+15,1.6926E+12,1097961100
20/05/2004,4445.30,6.63274E+12,8.49079E+15,1.69409E+12,2590041300
