date,time,time2,y1_lp1,y1_lp2,y1_tp,9_5/8__press__(Psi),y2_dr,Discharge_Total___(bbl),Suction_Rate_ADC1_(bbl/min),Suction_Total_(bbl),y3_pc,Proppant_Conc_40/70_(ppa),Speed_Auger1__(rpm),Speed_Auger2___(rpm),Speed_Auger3__(rpm),Rate_FR_(gal/min),Rate_Cleanup_(gal/min),Total_Pump_Rate_(bbl/min),Rate_VICON-NF_(gal/min),Rate_Encapsulted__(lbs/min),Channel_47_(Units),pump_rate_(Units),y2_tr,comment1,comment2,
6/11/16,0:33:56,13.62,1029.787354,1007.410583,4540.899414,1282.477783,3.646308,36.226498,3.906758,34.568298,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:33:57,13.63,1029.814575,1007.874512,4539.934082,1282.932861,3.906758,36.298122,3.906758,34.637753,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:33:58,13.65,1030.089478,1007.971313,4539.458984,1283.821167,3.906758,36.371918,3.906758,34.711548,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:33:59,13.67,1030.485474,1008.36792,4541.106934,1284.129395,3.646308,36.450054,3.906758,34.791851,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:00,13.68,1030.781494,1008.551514,4541.005371,1285.172974,3.646308,36.519505,3.906758,34.865646,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:01,13.7,1030.365356,1008.670532,4540.84082,1285.550049,3.906758,36.601982,3.906758,34.94812,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:02,13.72,1030.206299,1009.138367,4542.555664,1285.921143,3.906758,36.601982,3.906758,34.94812,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:03,13.73,1030.029907,1008.980408,4540.443359,1286.141968,3.906758,36.675777,3.906758,35.019745,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:04,13.75,1030.820435,1009.200134,4541.500488,1286.269409,3.906758,36.775616,4.167209,35.123924,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:05,13.77,1031.524048,1010.12854,4542.818359,1286.77002,3.906758,36.775616,4.167209,35.123924,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:06,13.78,1032.059814,1009.801453,4543.080566,1287.058716,3.646308,36.905842,3.906758,35.260662,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:07,13.8,1032.424072,1010.044556,4542.728516,1287.01416,3.646308,36.905842,3.906758,35.260662,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:08,13.82,1032.397949,1009.786438,4542.763184,1288.030518,3.906758,36.988316,3.906758,35.343136,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:09,13.83,1032.458008,1009.054382,4542.226562,1288.314819,3.646308,37.096836,3.906758,35.458172,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:10,13.85,1032.50647,1009.502197,4541.961914,1287.430908,3.646308,37.096836,3.906758,35.458172,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:11,13.87,1032.88916,1009.532776,4540.953125,1288.092773,3.906758,37.185825,3.906758,35.551498,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:12,13.88,1032.857422,1008.964844,4541.399414,1288.726929,3.906758,37.27047,3.906758,35.636143,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:13,13.9,1032.473022,1008.690552,4540.543945,1289.040649,3.646308,37.365971,3.906758,35.733814,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:14,13.92,1032.666138,1008.480286,4540.602051,1288.800903,3.906758,37.426743,3.906758,35.794586,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:15,13.93,1032.732788,1009.257446,4539.565918,1289.311035,3.906758,37.426743,3.906758,35.794586,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:16,13.95,1032.044189,1009.008179,4542.654785,1289.445068,3.385857,37.50705,3.906758,35.881405,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:17,13.97,1032.214355,1008.831848,4542.399902,1290.206665,3.646308,37.587353,3.906758,35.97039,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:18,13.98,1032.033569,1008.947021,4542.245605,1290.970947,3.906758,37.648125,3.906758,36.035503,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:19,14,1032.25061,1009.350891,4541.908691,1291.532227,3.906758,37.732773,4.167209,36.124489,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:20,14.02,1031.909546,1008.918091,4542.678223,1292.269287,3.646308,37.802227,3.906758,36.198284,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,Priming fluid pumps.  Issue with blender.  Shut down while line repaired.  ,
6/11/16,0:34:21,14.03,1032.379028,1008.965942,4543.432617,1292.756592,3.906758,37.871677,3.906758,36.269905,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:22,14.05,1032.666626,1008.476379,4542.168457,1292.954712,3.646308,37.932449,3.906758,36.330681,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:23,14.07,1033.326416,1008.285583,4540.633789,1292.76001,3.646308,37.969345,3.906758,36.369747,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:24,14.08,1033.173462,1008.111511,4540.887695,1293.079834,4.167209,38.067017,3.906758,36.467415,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:25,14.1,1032.08313,1007.605835,4540.469727,1292.925171,4.167209,38.067017,3.906758,36.467415,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:26,14.12,1031.479004,1007.705994,4540.555664,1292.877319,3.906758,38.158176,3.906758,36.560745,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:27,14.13,1031.189697,1007.169739,4541.328613,1292.820557,3.646308,38.22546,3.906758,36.634541,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:28,14.15,1031.029541,1007.638672,4541.030762,1293.542114,3.646308,38.29491,4.167209,36.710503,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:29,14.17,1030.490479,1007.624207,4540.240723,1294.126221,3.906758,38.362194,4.167209,36.784298,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:30,14.18,1029.961548,1007.377197,4540.380371,1294.918335,3.646308,38.444672,3.906758,36.873287,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:31,14.2,1029.61377,1006.963318,4539.995117,1294.934937,3.646308,38.444672,3.906758,36.873287,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:32,14.22,1029.405273,1006.896606,4540.432617,1294.848755,3.906758,38.516293,3.906758,36.949249,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:33,14.23,1029.871338,1006.711365,4541.030762,1294.946655,3.906758,38.600941,4.167209,37.036068,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:34,14.25,1029.630005,1006.481079,4540.571777,1295.171997,3.906758,38.698608,3.906758,37.138077,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:35,14.27,1029.046387,1006.452698,4541.27832,1295.796143,3.646308,38.768063,4.167209,37.214043,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:36,14.28,1028.974609,1006.242981,4541.756348,1296.135376,3.646308,38.768063,4.167209,37.214043,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:37,14.3,1029.248291,1006.048279,4540.843262,1296.454712,3.385857,38.820152,4.167209,37.276985,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:38,14.32,1029.543213,1006.153992,4541.032227,1296.714478,3.906758,38.887436,3.906758,37.350777,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:39,14.33,1028.960205,1005.383545,4539.383301,1297.355347,3.906758,38.980762,3.906758,37.448448,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:40,14.35,1028.521851,1004.984131,4540.784668,1297.286377,3.906758,39.065411,4.167209,37.537434,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:41,14.37,1028.431763,1004.671509,4540.87207,1297.5979,3.906758,39.128353,4.167209,37.602547,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:42,14.38,1028.213135,1004.772156,4539.143555,1297.76416,3.646308,39.195637,4.167209,37.674168,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:43,14.4,1028.41333,1004.467896,4537.762207,1297.369263,3.646308,39.195637,4.167209,37.674168,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:44,14.42,1028.166992,1004.189209,4539.79541,1297.506592,3.906758,39.280281,3.125407,37.750134,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:45,14.43,1028.066284,1004.110779,4538.402832,1297.413696,3.646308,39.364929,2.604506,37.813076,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:46,14.45,1027.556152,1004.035095,4538.534668,1297.734131,3.906758,39.445236,2.344055,37.869507,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:47,14.47,1027.586182,1004.479004,4537.787598,1298.200317,3.906758,39.445236,2.344055,37.869507,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:48,14.48,1027.582275,1004.485718,4537.859863,1298.35498,3.646308,39.519028,2.344055,37.917255,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:49,14.5,1026.819092,1003.662415,4538.450684,1298.814453,3.646308,39.610188,2.344055,37.975861,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:50,14.52,1026.454712,1002.459717,4537.492676,1298.425049,3.906758,39.683979,2.344055,38.021439,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:51,14.53,1025.897339,1002.027527,4536.511719,1298.793335,4.167209,39.757774,2.604506,38.067017,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:52,14.55,1025.656982,1000.996216,4536.653809,1299.046387,3.906758,39.838081,2.344055,38.116936,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:53,14.57,1025.60083,1000.717468,4537.308105,1299.667725,3.906758,39.838081,2.344055,38.116936,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:54,14.58,1025.744873,1000.569519,4537.116699,1300.112793,3.906758,39.907536,2.604506,38.164684,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:55,14.6,1025.645386,1000.452698,4537.040527,1300.166748,3.646308,39.976986,2.864956,38.214607,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:56,14.62,1026.254517,1000.616272,4536.981934,1300.719727,3.906758,40.048611,2.864956,38.264523,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:57,14.63,1025.9646,1001.018982,4537.580078,1300.670776,4.167209,40.154964,3.125407,38.349171,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:58,14.65,1025.858398,1000.652405,4536.629395,1300.265747,3.906758,40.194027,2.864956,38.379559,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:34:59,14.67,1026.069824,1000.859924,4539.041504,1300.257935,3.646308,40.25914,2.864956,38.431648,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:00,14.68,1026.291138,1000.602356,4538.522461,1300.326904,3.646308,40.25914,2.864956,38.431648,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:01,14.7,1026.422974,1000.497192,4537.79541,1300.315308,3.646308,40.372005,3.125407,38.518467,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:02,14.72,1026.872437,1000.49054,4537.310547,1300.455444,3.906758,40.452309,2.864956,38.581406,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:03,14.73,1026.507568,1001.026794,4538.043945,1300.695801,3.646308,40.519592,3.125407,38.637836,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:04,14.75,1025.786621,1000.55896,4539.080078,1300.912109,3.646308,40.591217,3.125407,38.692097,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:05,14.77,1025.687622,999.955933,4540.138184,1300.488892,3.906758,40.662838,2.864956,38.746357,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:06,14.78,1025.161377,1000.505554,4539.752441,1300.472168,3.906758,40.662838,2.864956,38.746357,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:07,14.8,1025.10022,1000.576782,4539.731445,1301.007324,3.385857,40.730122,2.864956,38.802792,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:08,14.82,1024.43042,1000.701904,4537.335938,1301.213135,3.906758,40.799576,3.125407,38.859222,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:09,14.83,1024.220703,1000.754211,4538.333008,1300.910522,3.646308,40.864689,3.125407,38.915649,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:10,14.85,1023.829651,1001.475159,4538.068848,1301.301514,3.646308,40.968868,3.125407,39.000298,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:11,14.87,1023.747925,1001.431213,4538.284668,1300.67627,3.906758,41.027473,3.125407,39.048046,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:12,14.88,1023.589355,1001.087952,4537.880371,1301.281494,3.906758,41.099094,2.864956,39.102306,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:13,14.9,1023.62439,1000.764221,4539.728516,1301.669189,3.906758,41.159866,2.864956,39.147884,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:14,14.92,1023.750671,1001.184204,4539.842773,1302.009644,3.906758,41.159866,2.864956,39.147884,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:15,14.93,1023.718994,1001.75885,4541.106934,1302.552002,3.906758,41.24234,2.864956,39.210827,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:16,14.95,1023.599365,1002.100952,4542.014648,1302.587158,3.646308,41.311798,3.125407,39.265087,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:17,14.97,1023.715637,1002.331787,4542.058594,1302.456909,3.646308,41.381248,3.125407,39.319351,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:18,14.98,1023.746216,1002.756775,4541.594238,1302.641602,3.906758,41.465897,3.125407,39.38446,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:19,15,1023.691162,1001.947388,4542.597656,1302.901978,3.906758,41.537518,3.125407,39.440891,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:20,15.02,1023.729553,1002.538757,4541.595215,1302.918091,3.906758,41.537518,3.125407,39.440891,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:21,15.03,1023.4375,1002.046448,4542.123535,1303.511108,3.646308,41.619995,2.864956,39.506004,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:22,15.05,1023.16272,1001.549133,4540.424316,1304.05957,3.906758,41.700298,3.125407,39.568947,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:23,15.07,1022.799438,1001.225403,4540.160645,1303.932129,3.646308,41.778435,2.864956,39.631893,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:24,15.08,1022.941833,1001.133057,4536.905762,1303.821533,3.646308,41.847889,2.604506,39.683979,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:25,15.1,1022.440674,1001.304382,4539.018066,1304.667603,3.906758,41.90649,2.864956,39.729561,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:26,15.12,1022.378357,1000.645752,4538.867676,1304.684204,3.646308,41.973774,2.864956,39.779476,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:27,15.13,1022.046265,1000.207397,4539.321289,1304.935181,3.646308,42.045399,2.864956,39.83374,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:28,15.15,1022.479065,1000.682983,4539.713867,1304.821655,3.646308,42.112682,2.864956,39.88583,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:29,15.17,1022.465698,1000.524475,4539.332031,1304.563599,3.646308,42.171284,2.864956,39.931408,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:30,15.18,1022.352783,999.922607,4539.411133,1303.635132,3.906758,42.242905,2.864956,39.983498,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:31,15.2,1021.13678,999.688416,4540.967285,1304.164673,3.646308,42.299335,2.864956,40.026909,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:32,15.22,1020.682861,999.345154,4539.827637,1304.21582,3.646308,42.366619,2.864956,40.076828,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:33,15.23,1019.624817,998.782227,4539.700684,1304.293213,3.646308,42.425224,2.864956,40.120235,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:34,15.25,1019.795044,998.103027,4539.539062,1304.191406,3.646308,42.492504,2.864956,40.172325,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:35,15.27,1019.578064,997.636292,4538.709961,1303.541138,3.646308,42.492504,2.864956,40.172325,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:36,15.28,1019.708801,996.910889,4537.942871,1303.514404,3.906758,42.564129,2.864956,40.222244,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:37,15.3,1019.872314,996.649475,4539.51123,1303.209595,3.906758,42.633583,2.864956,40.274334,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:38,15.32,1019.482971,996.027527,4540.527344,1303.552246,3.906758,42.700867,2.864956,40.326424,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:39,15.33,1018.838806,995.512451,4540.317871,1303.604492,3.906758,42.783344,2.864956,40.387196,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:40,15.35,1018.672485,995.490723,4539.816406,1303.516602,3.646308,42.852795,2.864956,40.439289,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:41,15.37,1018.182922,994.662476,4540.272949,1303.653442,3.906758,42.922249,2.864956,40.493549,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:42,15.38,1017.371887,993.849731,4539.166992,1303.691895,3.906758,43.000385,2.864956,40.554317,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:43,15.4,1016.618713,994.221313,4539.046387,1303.185059,3.906758,43.000385,2.864956,40.554317,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:44,15.42,1016.171997,993.214478,4537.922852,1303.132812,3.646308,43.113247,2.864956,40.641136,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:45,15.43,1015.279724,992.958557,4538.637695,1302.806274,3.646308,43.113247,2.864956,40.641136,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:46,15.45,1014.865845,993.055359,4537.691406,1302.688843,3.646308,43.23045,2.864956,40.734467,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:47,15.47,1013.71106,992.416748,4537.192383,1302.815674,3.646308,43.23045,2.864956,40.734467,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:48,15.48,1014.000305,992.085205,4536.909668,1302.591553,3.646308,43.343311,2.864956,40.819111,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:49,15.5,1013.742737,991.479431,4536.845703,1302.793457,3.906758,43.425785,2.604506,40.879883,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:50,15.52,1013.292175,990.972656,4537.226562,1302.816895,3.906758,43.486557,2.864956,40.925461,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:51,15.53,1013.184814,990.683411,4535.647949,1302.511475,3.646308,43.564693,2.864956,40.986233,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:52,15.55,1012.160706,990.184998,4536.225098,1302.150391,3.646308,43.564693,2.864956,40.986233,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:53,15.57,1012.303101,990.001404,4536.114746,1302.533691,3.906758,43.638489,2.864956,41.038326,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:54,15.58,1012.653015,990.917603,4535.238281,1302.533203,3.646308,43.751347,2.864956,41.1208,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:55,15.6,1012.204651,990.413635,4536.399902,1302.174927,3.646308,43.818634,2.864956,41.17506,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:56,15.62,1012.784302,990.445862,4534.427734,1301.613647,3.646308,43.885918,2.864956,41.22715,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:57,15.63,1012.684692,990.699524,4533.342773,1301.817749,3.646308,43.944515,2.864956,41.272728,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:58,15.65,1013.00293,990.163269,4533.115723,1302.016968,3.646308,43.944515,2.864956,41.272728,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:35:59,15.67,1013.091919,988.853271,4532.934082,1302.15271,3.906758,44.016144,3.125407,41.326988,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:00,15.68,1012.542847,988.87439,4533.126953,1302.676636,3.906758,44.113811,2.864956,41.400784,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:01,15.7,1012.596802,989.110291,4532.714355,1301.710938,4.167209,44.189774,2.864956,41.455044,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:02,15.72,1012.640747,989.190918,4532.645996,1302.356201,3.646308,44.270081,2.864956,41.517986,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:03,15.73,1013.459045,989.451294,4532.237305,1302.376831,3.646308,44.270081,2.864956,41.517986,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:04,15.75,1014.026428,990.016418,4531.29248,1302.609863,3.646308,44.339531,2.864956,41.570076,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:05,15.77,1014.912598,990.163879,4531.054199,1302.140991,3.906758,44.408989,2.864956,41.622166,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:06,15.78,1015.859375,990.716797,4530.993164,1302.116455,3.385857,44.493633,2.864956,41.69162,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:07,15.8,1016.77887,991.580139,4530.432617,1301.969116,3.646308,44.563087,2.864956,41.74371,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:08,15.82,1017.572693,992.93689,4531.471191,1302.038574,4.167209,44.636883,2.864956,41.79797,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:09,15.83,1018.054443,993.628906,4533.20166,1301.383301,3.906758,44.710674,2.864956,41.85223,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:10,15.85,1018.801514,994.935608,4531.576172,1301.279907,3.646308,44.73238,2.864956,41.869595,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
6/11/16,0:36:11,15.87,1019.583618,996.008606,4532.097656,1300.924927,3.646308,44.777958,2.864956,41.90649,0,0,0,0,0,0,0,7,0,-2.26E-11,0,-3.65E-13,0,,,
